objectid,parentid,filename,title,creator,date,date_digitized,description,subject,location,source,source_legacy,identifier,type,type_legacy,format,format_original,format_master,finding_aid,digital_collection,collectionid,language,language_legacy,rights,rightsstatement,display_template,object_location,image_small,image_thumb,publisher,record_structure,record_unmapped,record_thumbnailURL,record_viewerURL,record_relation,record_cdmcreated,record_cdmfile,record_cdmid,record_cdmid_ag,record_cdm_mod,record_cdmoclc,record_cdmoclc_agg,record_cdmpath
dpresbyterian_050,,dpresbyterian_050.pdf,Preston Presbyterian Community Church,Herald Journal,2001-01-11,2013-06-27,"Newspaper article, The Herald Journal, January 11, 2001, Religion Section.  ""Icebreaker:  First Presbyterian is looking to mend some rifts, and has the man for the job,"" by Mike Ingraham.  Article is about Rev. Frank Johnke.",Preston Presbyterian Community Church; Frank Johnke,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,669,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_050.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_050_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_050_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=669,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=669,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/669,,6/27/2013,670.jpg,669,669,6/27/2013,,,/p151201coll16/image/670.jpg
dpresbyterian_051,,dpresbyterian_051.pdf,Preston Presbyterian Community Church,Herald Journal,2001-01-11,2013-06-27,"Newspaper article, The Herald Journal, January 11, 2001, Religion Section.  ""Icebreaker:  First Presbyterian is looking to mend some rifts, and has the man for the job.""  Article about Rev. Frank Johnke.",Preston Presbyterian Community Church; Frank Johnke,"Franklin County, Idaho",Phyllis Acock,newspaper article,670,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_051.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_051_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_051_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=670,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=670,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/670,,6/27/2013,671.jpg,670,670,6/27/2013,,,/p151201coll16/image/671.jpg
dpresbyterian_061,,dpresbyterian_061.pdf,Preston Presbyterian Community Church,The Herald Journal,2002-11-17,2013-06-27,"Obituary:  Helen Marie Breidenbach Brunner, November 17, 2002",Preston Presbyterian Community Church; Helen Bruner,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,671,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_061.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_061_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_061_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=671,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=671,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/671,,6/27/2013,672.jpg,671,671,6/27/2013,,,/p151201coll16/image/672.jpg
dpresbyterian_068,,dpresbyterian_068.pdf,Preston Presbyterian Community Church,Preston Citizen,2003-01-01,2013-06-27,"Preston Citizen Ad:  Mcdonald's Citizen of the Month, Ruth Weber, January, 2003",Preston Presbyterian Community Church; Ruth Weber,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper ad,672,Text,jpg,application/pdf,newspaper ad,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_068.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_068_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_068_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=672,Item has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=672,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/672,,6/27/2013,673.jpg,672,672,6/27/2013,,,/p151201coll16/image/673.jpg
dpresbyterian_077,,dpresbyterian_077.pdf,Preston Presbyterian Community Church,Preston Citizen,2005-04-06,2013-06-27,"Newspaper article, ""Presbyterian Church prepares for groth of community,"" expansion of building, article and picture.  Preston Citizen, April 6, 2005.",Preston Presbyterian Community Church; Presbyterian Community Church expansion,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,674,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_077.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_077_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_077_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=674,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=674,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/674,,6/27/2013,675.jpg,674,674,6/27/2013,,,/p151201coll16/image/675.jpg
dpresbyterian_078,,dpresbyterian_078.pdf,Preston Presbyterian Community Church,Preston Citizen,2005-04-06,2013-06-27,"Newspaper article, ""Presbyterian Church prepares for growth of community,"" Expansion of building, article and picture.  Preston Citizen, April 6, 2005",Preston Presbyterian Community Church expansion,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,675,Text,jpg,application/pdf,jpg,Newspaper article,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_078.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_078_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_078_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=675,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=675,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/675,,6/27/2013,676.jpg,675,675,6/27/2013,,,/p151201coll16/image/676.jpg
dpresbyterian_080,,dpresbyterian_080.pdf,Preston Presbyterian Community Church,Presbyterian Church,2005-07-31,2013-06-27,"Dedication program:  Dedication of addition and new sign for Presbyterian Church, July 31, 2005",Preston Presbyterian Community Church;,"Franklin County, Idaho",Phyllis Acock,Digitized version of a program,677,Text,jpg,application/pdf,program,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_080.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_080_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_080_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=677,Program has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=677,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/677,,6/27/2013,678.jpg,677,677,6/27/2013,,,/p151201coll16/image/678.jpg
dpresbyterian_081,,dpresbyterian_081.pdf,Preston Presbyterian Community Church,Presbyterian Church,2005-07-31,2013-06-27,"Dedication program for addition and new sign for Presbyterian Church, July 31, 2005",Preston Presbyterian Community Church,"Franklin County, Idaho",Phyllis Acock,Digitized version of a program,679,Text,jpg,application/pdf,program,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_081.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_081_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_081_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=679,Program has been Photoshopped to increase clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=679,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/679,,6/27/2013,680.jpg,679,679,6/27/2013,,,/p151201coll16/image/680.jpg
dpresbyterian_086,,dpresbyterian_086.pdf,Preston Presbyterian Community Church;,Preston Citizen,2007-06-27,2013-06-27,"Newspaper article, Preston Citizen, Wednesday, June 27, 2007.  ""Preston Presbyterian pastor commutes weekly from Ogden.""  Article and picture",Presbyterian Community Church; Preston Presbyterian Community Church Share a Meal,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,681,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_086.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_086_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_086_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=681,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=681,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/681,,6/27/2013,682.jpg,681,681,6/27/2013,,,/p151201coll16/image/682.jpg
dpresbyterian_087,,dpresbyterian_087.pdf,Preston Presbyterian Community Church,Preston Citizen,2007-06-27,2013-06-27,"Newspaper article, Preston Citizen, June 27, 2007.  ""Preston Presbyterian pastor commutes weekly from Ogden.  Article and picture about Pastor Mike Butler",Preston Presbyterian Community Church; Mike Butler,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,682,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_087.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_087_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_087_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=682,Article has been Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=682,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/682,,6/27/2013,683.jpg,682,682,6/27/2013,,,/p151201coll16/image/683.jpg
dpresbyterian_097,,dpresbyterian_097.pdf,Preston Presbyterian Community Church,Preston Citizen,2009-04-08,2013-06-27,"Newspaper Article, ""Home Wrecker,"" Preston Citizen, April 8, 2009.  Picture and caption of demolition of first Presbyterian church building.  Caption:  The large white building on the corner of First West and Oneida, first built as the first Presbyterian Church in Preston, was gutted and leveld Friday.  Built at the turn of the century, it was purchased by the Greaves family in 1914, reported the Daughters of Utah Pioneers in ""The Trail Blazer.""  The white house just south of the church on the same property was reported to be the rectory, where the minister lived.",Preston Presbyterian Church first building,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,683,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_097.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_097_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_097_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=683,Article was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=683,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/683,,6/27/2013,684.jpg,683,683,6/27/2013,,,/p151201coll16/image/684.jpg
dpresbyterian_098,,dpresbyterian_098.pdf,Preston Presbyterian Community Church,Preston Citizen,2010-10-13,2013-06-27,"Newspaper article, Preston Citizen, October 13, 2010.  ""Share a Meal a time for meeting friends,"" by Jean Carter.  Article and picture.",Preston Presbyterian Community Church; Share a Meal,"Franklin County, Idaho",Phyllis Acock,Digitized version of a newspaper article,684,Text,jpg,application/pdf,newspaper article,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/dpresbyterian_098.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/dpresbyterian_098_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/dpresbyterian_098_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=684,Article was Photoshopped to improve clarity,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=684,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/684,,6/27/2013,685.jpg,684,684,6/27/2013,,,/p151201coll16/image/685.jpg
hymas_01,,hymas_01.pdf,"PHS Pep Book, 1933-34",Preston High School Pep Club,1933-34,2010-05-04,"""This little booklet is printed with the idea that a copy of school songs, yells, etc. is needed for better school spirit.""  Editor:  Don McClellan; Business Manager:  Robert Bullock.",Preston High School; Preston; Pep Clubs; Preston Business,"Franklin County, Idaho",Maxine Hymas,Digitized version of a booklet,110,Text,jpg,application/pdf,Booklet,tiff 600 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,pdf,https://objects.lib.uidaho.edu/franklin-county-images/hymas_01.pdf,https://objects.lib.uidaho.edu/franklin-county-images/small/hymas_01_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/hymas_01_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=110,,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=110,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/110,,5/11/2010,111.pdf,110,110,5/11/2010,640089434,640089434,/p151201coll16/image/111.pdf
pacademy_001,,pacademy_001.jpg,"Oneida Stake Academy Basketball Team, 1908-09",Unknown,1908-09-01,2010-04-20,"Samuel Packer is holding the ball; Clyde Packer, his brother is third from left.",Oneida Stake Academy; Sports; Preston; Basketball,"Franklin County, Idaho",,"Spence P. Lloyd, grandson of Samuel Packer",99,Image;StillImage,jpg,image/jpeg,old photograph,tiff1200 dpi,,,,eng,English,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pacademy_001.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pacademy_001_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pacademy_001_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=99,This photograph has been Photoshopped for quality,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=99,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/99,,4/20/2010,100.jp2,99,99,4/20/2010,640082164,640082164,/p151201coll16/image/100.jp2
pasp_001,,pasp_001.jpg,"Oneida Stake Academy Class Champs, 1913, Preston, Idaho",Unknown,1905-03-27,2009-02-01,1913 Oneida Stake Academy Basketball Class Champions.,Basketball; Oneida Stake Academy,"Franklin County, Idaho",,Digitized version of an old photograph.,10,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pasp_001.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pasp_001_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pasp_001_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=9,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=9,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/9,,2/19/2009,12.jpg,9,9,2/19/2009,436304217,436304217,/p151201coll16/image/12.jpg
pasp_002,,pasp_002.jpg,Oneida Stake Basketball Team,Unknown,1900,2009-02-01,"Oneida Stake Academy Basketball Team.  Back row, center:  Kenneth Smith, Parley Carver.",Basketball; Oneida Stake Academy; Preston People,"Franklin County, Idaho",,Digitized version of an old photograph.,9,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pasp_002.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pasp_002_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pasp_002_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=8,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=8,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/8,,2/19/2009,11.jpg,8,8,2/19/2009,436305291,436305291,/p151201coll16/image/11.jpg
pasp_003,,pasp_003.jpg,"Parker Carver, Lon Miller, Preston, Idaho",Degn Studio,1910,2009-02-01,Parker Carver (left) and Lon Miller (right).  Oneida Stake Academy Basketball Team.,Basketball; Sports; Preston People; Oneida Stake Academy,"Franklin County, Idaho",,Digitized version of an old photograph.,8,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pasp_003.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pasp_003_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pasp_003_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=7,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=7,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/7,,2/19/2009,10.jpg,7,7,2/19/2009,436298515,436298515,/p151201coll16/image/10.jpg
pasp_006,,pasp_006.jpg,"Oneida Stake Academy Basketball Champs, Preston, Idaho",Unknown,1905-03-27,2009-02-01,"1912-1913 Oneida Stake Academy Basketball Class Champs.  Back row, left to right:  #5 A. Calder, Manager; #7 VD Stevenson, #4 Clyde Pacher, Coach. Middle Row:  #3 Kenneth Smith; #2 NJ Barlow (with ball); #6 Leon P Carver. Sitting on floor:  #1 M. Neeley; #8 L. Cole.",Basketball; Oneida Stake Academy; Preston People,"Franklin County, Idaho",,Digitized version of an old photograph.,3,Image;StillImage,jpg,image/jpeg,Old Photograph,,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/pasp_006.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/pasp_006_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/pasp_006_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=2,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=2,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/2,,2/19/2009,3.jpg,2,2,2/19/2009,436298513,436298513,/p151201coll16/image/3.jpg
patr_005,,patr_005.jpg,"Walter Kay and Jennie Barton, Preston, Idaho",Unknown,1900,2009-02-01,Walter Kay Barton and Jennie Smith Barton.  Walter Kay Barton was a teacher at the Oneida Stake Academy.,Preston People; Oneida Stake Academy Teacher,"Franklin County, Idaho",,Digitized version of an old photograph.,12,Image;StillImage,jpg,image/jpeg,Old Photograph,tiff1200 dpi,,,,eng,Eng-USA,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Larsen Sant Public Library at larsensantlib@gmail.com for information.""",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/franklin-county-images/patr_005.jpg,https://objects.lib.uidaho.edu/franklin-county-images/small/patr_005_sm.jpg,https://objects.lib.uidaho.edu/franklin-county-images/thumbs/patr_005_th.jpg,Larsen-Sant Library Digital Project,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll16&CISOPTR=11,This photograph has been Photoshopped to improved quality.,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll16&CISOPTR=11,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll16/id/11,,2/19/2009,9.jpg,11,11,2/19/2009,436305295,436305295,/p151201coll16/image/9.jpg
